Song,Film/Album,Artists
Shiuli Talay Bhor Belay,,Anup Ghoshal
Shiuli Talay Bhor Belay,Chayanika Songs Of Kazi,Anup Ghoshal
Jedin Labo Biday,Devdas,Manna Dey
Shaon Raate Jodi,Devdas,Manna Dey
Banshi Bajabe Kaabe,,Manabendra Mukherjee
Banshi Bajabe Kaabe,Devotional Songs Of Kazi,Manabendra Mukherjee
He Gobinda Rakho Charaane,Devotional Songs Of Kazi,Manabendra Mukherjee
He Partho Sarathi,Devotional Songs Of Nazrul,Nabanita Chakraborty
Abar Bhalobasar Sadh Jage,Dhiren Bose And Indrani,Indrani Sen
Jabe Tulsitalay Priyo Sandhyabelay,Down Memory Lane,Pratima Banerjee
Srijan Chhande Anande,,Anjali Mukherjee
Srijan Chhande Anande,Dr Anjali Mukherjee Songs,Anjali Mukherjee
Amar Jabar Samay Holo,Chayanika Devotional Songs,Firoza Begum
Amar Jabar Samay Holo,Dur Dwipabasini,Firoza Begum
Dur Dwipbasini,Dur Dwipabasini,Firoza Begum
O Ma Danujdalani Mahashakti,Durga Vandana,Indrani Sen
E Kul Bhange O Kul Garhe,Ekaa Bosey Thaaki Nazrul,Haimanti Sukla
E Kul Bhange O Kul Garhe,E Khul Bhangey O,Sankar Ghoshal
Kaalo Jal Dhalitey Soi,Chayanika Songs Of Kazi,
Kaalo Jal Dhalitey Soi,Ekaa Bosey Thaaki Nazrul,Haimanti Sukla
Eso Priyo Aaro Kachhe,Eso Priyo Aro Kachhe,Sipra Bose
Sedin Chhilo Ki Godhuli Lagan,Eso Priyo Aro Kachhe,Sipra Bose
Bhulite Parina Tai,Feroza Begam Songs Of,Firoza Begum
Natun Patar Nupur Baje,Feroza Nazrul Dur,Firoza Begum
Natun Patar Nupur Baje,Feroza Begam Songs Of,Firoza Begum
Padmar Dheu Re,Feroza Nazrul Dur,Firoza Begum
Amay Nahe Go Bhalobaso Mor Gaan,Firoza Begum Danrale,Firoza Begum
Ore Neel Jamunar Jal,Firoza Begum Danrale,"Duare Mor, Firoza Begum"
Kar Nikunje Raat Katay,Firoza Begum Nazrul Geeti,Firoza Begum
Laili Tomar Esechhe,Firoza Begum Nazrul Geeti,Firoza Begum
Tumi Shunite Cheyo Na Amar Moner,Firoza Begum Nazrul Geeti,Firoza Begum
Tumi Shunite Cheyo Na Amar Moner,Devotional Songs Of Kazi,Firoza Begum
Anjali Laho Mor Sangite,Gems From Kazi,Sandhya Mukherjee
