Song,Film/Album,Artists
Roddur,Obhishopto Nighty,"Papon, Antara Mitra"
Esheche Raat,Buno Haansh,"Papon, Shreya Ghoshal"
Chera Drawing Khata,Chaya O Chobi,Papon
Jete Hawbe,Yeti Obhijaan,Papon
Kanna,Kishmish,Papon
Hoyechhe Boli Ki Shon,Pradhan,"Papon, Shreya Ghosal"
